1,[嘻嘻]//@杨真铸: 下一年还有机会！！[哈哈][哈哈][哈哈] //@消防集成程乔漉:我没参与。实话实说不好意思的感觉。 //@杨真铸: 程总斩获了多少？？？ //@消防集成程乔漉:我有同感，是购物节，好像不买点啥都不好意思。
1,嘻哈包袱铺会在明天集体表演节目，期待吧 //@第六届CCTV相声大赛:唉，明晚最后一场直播了，伤感迎面袭来！[泪]我们明天见！[亲亲]
1,这天我打算2022年再过！ //@lake_zh:[不要]  [耶] [ok] [哈哈] //@我是曾璐:转发微博
1,"分享图片,公司端午发的粽子，居然是嘉兴的，太强大了![爱你]"
1,那你就回去，跟我们保持队形就好了[哈哈]//@M-小明: 我只是敬佩他这种姿色也敢拿出来晒，我最近都没自拍。//@Monica_2007: [哈哈][哈哈]发现还有一个“赞”竟然是@M-小明 赞的，果然好基友//@Monica_2007: [吐]//@偶系小娜: [吐]注意队形
1,收了... [哈哈]
1,这个是续集么？把娃给无辜的！笑死人了!整个一莫名其妙[哈哈][哈哈][哈哈]
1,#早安# 让自己爽的方式有很多种，这种不爽就换一种爽法，没什么大不了。――佚名[爱你]
1,18岁，成人季。今天终于跨过这个年龄的门槛~现在比自己预料地发展得更加优秀~年龄已不重要，自己早已肩负起许多责任。希望以后自己能更加优秀，能更好地建设广商模联，更好地建设AIESEC in GDBS，更好地建设旅院秘书处，更好地保护家人和朋友~谢谢亲们的祝福~[爱你][爱你][爱你]
1,@曹涤非 老师收图啦~今晚连卡佛Lane Crawford 活动[鼓掌]
1,其实我最期待每年高考后的零分作文了[哈哈]说实在的在40分钟左右要想在考场里写出好立意的作文不容易，一般作文分差也就几分，大家都为了求稳，写的很保守，千篇一律。坐等有才网友写的0分作文[耶]
1,和一个有才的帅哥做邻居是个不错的选择 [嘻嘻]
1,哈哈，您太抬举我们了，接不住啊。//@Fairy乔: 离开盛大才知道盛大的CRM有多牛逼~~~[嘻嘻]特别是VIP，哈哈哈！
1,@许飞 来深圳创意园啦！就算狂风暴雨，也要去拍你！@Jerry木叶 @?婉清Jessica_Zhang [威武][鼓掌]
1,亲没吃过不知道啊，能先尝尝吗[嘻嘻]
1,早安，苏州[哈哈] //@戴斌_旅游: 早安，厦大。[太阳] //@戴斌_旅游:明天，周末，为厦门大学MTA学生讲授旅游经济专题。再次走过最美校园，宁静，自在，安然...[微风]  //@戴斌_旅游:谢谢，比原版帅哦，我会珍藏的。
1,我转了，能中奖吗？[嘻嘻]
1,60+还不错//@BEYONDCXC: 留着 //@几米漫画集:搭地铁吃香港，太棒了！[鼓掌]
1,帅哥[嘻嘻]//@琳家有女初长成: 意大利男模队[酷][酷][酷]这届欧洲杯阵容整体质量有所下降啊 @曼联baby @赵晨Kevin7 出机场图了
1,圣诞气息浓郁！[哈哈][雪人][雪]
1,啦啦啦、、、田鸡控们又聚餐啦！[嘻嘻][鼓掌]@志远天下行 @文婷123 @厦门霸王田鸡 @陈小翔的虫虫人生 @厦门低?
1,【夜福利】黑夜幽灵[爱你]
1,唱得真棒，为你高兴[鼓掌][鼓掌]
1,有道理！！！//@张沁语: [哈哈][哈哈]
1,"实习告一段落,千般不舍[泪] [泪] [泪] [泪] [泪] [泪] 感谢期间同事们对我的照顾,我很愉快!@小瓜vanessa @波波Mao @王桢智 @Standinrai @火焰神wjy @创投周响东 @脑忒头@灰狼狼@随时随地随意的风@张彬Neal@荷清圆[爱你] [爱你] [爱你]"
1,iPad 截屏的方法 [哈哈]
1,早[呵呵]//@剑漂江湖7960: 过好今天，才是醒来的第一件正事。[赞][鼓掌]
1,[哈哈]//@绰号灯泡: //@张怡筠: 真是太有学问了，我得多看几遍才能融会贯通！[酷]
1,回复@兰心如海:祝大姐节日快乐[嘻嘻][呵呵] //@兰心如海:说得好，祝彭总节日快乐 //@彭涌_爱美食:[围观]
1,[爱你]一起出发吧~
1,恭喜恭喜[哈哈][哈哈] //@tokimama:8会吧？偶儿子阴历生日是情人节兼迎财神，阳历居然还是个节气[哈哈][哈哈][哈哈] //@玩转东京: //@寒夏之: //@马剑是谁: 转发微博
1,574这么美的颜色汇总，不用看就知道一定是6姐眼尖找来的！！[爱你]
1,当大猩猩玩起了自拍~看它笑得多灿烂，大家还有什么烦恼放不下呢？各位，周末愉快[嘻嘻]
1,娜妹子，还是先用 @快捷酒店管家 把房定好吧！！！//@互联网的那点事: [哈哈]//@娜: 你啥时候回来？我去机场等你？//@谈毅: 我现在在美国出差//@娜: 你这是几个意思？？？你现在答应，我明天就飞过去！//@谈毅: 这个 //@Heby娜:如果我说要是可以，我愿意去北京呢//@谈毅: 一个上海，一个北京
1,//@北京文艺广播:[给力]赶紧投票吧[得意地笑][嘻嘻]芭其乐舞台剧龙虎榜[good][good]需要你的支持[心][心]
1,[哈哈][哈哈]早安！ //@半瓶金水:掌柜，早。[哈哈][哈哈][哈哈][哈哈][哈哈]
1,感谢亲粉们：@清怨悠澜@莎嘞个莎@Daisy是蛋蛋@最聪明的灰太狼@我叫孙大发，等等参与偶们情人节活动哦！祝你们永远开心幸福，永永远远框定Ta噢！[爱你][爱你][爱你]
1,手真巧！[鼓掌][鼓掌][鼓掌]
1,#茶房8六本木新品料理#＂薄饼回锅肉＂[馋嘴][馋嘴][馋嘴][馋嘴]有人喜欢嘛？喜欢的吃货来报个到[哈哈][哈哈][哈哈]@黄实 @金满达 @沈莉卓 @东京憧憬 @大连人在东京 @玩转东京 @东京tomo @东京留学 @东京厨子 @东京丁香花儿 @中国茶房8 @中国茶房8新宿店 @中国茶房8六本木店
1,我想去当一天10086的电话客服……[嘻嘻]积累生活经验和素材。//@TV哇哇: 这个爱普太坏了，破坏民族团结啊。
1,我也受到了~谢谢晖晖~[嘻嘻]//@晖晖丫头带围脖: 快看背景！我们的台历！[耶]还是我们的！[嘻嘻]
1,[哈哈] 大实话！
1,笑一笑，十年少～[哈哈]送大家一组超萌的松鼠图片～每天下午茶时间或晚上加班的时候，你是不是也像松鼠一样在office屯有“口粮”？
1,新浪微博有个【新浪微博自媒体协会，简称就是微协，看来这个微协得重新命名啦啦】//@大学生侃创业: 哈哈，微协，这肯定少不了我，我报名，对了堂主，有要求吗？[哈哈]
1,神马情况神马情况...@陈赫 居然拉着 @林杰妮 的手~@娄艺潇 居然拉着@闫肃 偷笑~灰常敬业的嘉宾们[鼓掌][鼓掌][鼓掌]
1,这个也够真实了吧？！[爱你]@孤傲的LioN:在我眼里，除了做咖啡剩下什么都不管都不会的咖啡湿只能算是咖啡馆的毒瘤 //@强李有道:这个够真实了吧！赞！
1,我在PATA NEGRA(签到1次)：没到的请抓紧[可爱]  http://t.cn/zYzT9SB
1,瓜子还没磕开就结束啦史上最短呕像剧 //@马志海: 这个表白，很蒙牛~~~认错又不会屎[哈哈]
1,[哈哈][握手] //@胡罗卜-829:太厉害了 //@王珠琼:谢谢。你的爱展销发展得不错吧？ //@爱展销赵洋:你太棒了[威武] //@王珠琼: 回复@柏龄品牌太极服装:[握手] //@柏龄品牌太极服装:[威武]支持全民健身，弘扬太极文化！
1,红色礼服不错。。honeymoon来北京呗[抱抱]
1,虽然有事没能到现场，但还是感受到了杨总强大的气息。学习[嘻嘻]
1,林丹的#丈母娘来了# [哈哈]
1,非常感谢全经联和各位兄弟姐妹的祝福，同祝各位健康快乐，工作顺利！[鼓掌] //@路延熹: 大家天天都快乐！//@赖远兴:祝三位生日快乐！[蛋糕] //@全国房地产经理人联盟:#Happy Birthday to you# 同祝三位全经联寿星生日快乐。[蛋糕][挤眼] @杨乐渝@姜炜@懒惰邹邹@王维波2046@密斯
1,[威武][鼓掌][赞]//@爱佑王兵:这个2012年度华人经济领袖奖不是颁给我个人的，是颁给爱佑慈善基金会全体同仁和八年来关心帮助爱佑发展的所有朋友们的，也是颁给那些从企业家的岗位上重新出发又再次创业为解决社会公益慈善问题而辛勤工作的社会企业家群体们！
1,哇，这许氏多功能书房成型了，不错不错！[鼓掌]
1,赶紧去看吧，表演和音乐无懈可击。科林表演细腻至极，原型人物栩栩如生 //@杨红Elizabeth: 赞[赞]是该好好测测了[哈哈]@海航刘爽 @周星的慢一点吧 @陶红 @杨童舒 @程琳@两面真人 @红尘看客--逍遥猫 @范文琳@知岚@赞格威尔Zangwill @王赓James@蔡艾明@公民王洪波@SUN图V @周剑华葩葩 @曾祥永 @王力辉Da
1,回复@kk蔚景浩:嘻嘻，昨天就惦记坐摩天轮来着[哈哈]今天圆满了//@kk蔚景浩:您应该是昨天买东西没爽[嘻嘻]今天又去购物了
1,一切尽在希尔顿[可爱] @希尔顿荣誉客会 //@吉杰: 象曾经的奥斯卡结束时一定要说：It Happens At Hilton. [偷笑] //@梁熠:[偷笑]
1,[爱你][爱你]//@Marta_Wang:@聂小黑 @李千岁 @Parksoojin_8CM 大长头纱太漂亮了~//@欧美街拍时尚: 结婚的冲动瞬间爆棚！！！
1,坑爹的航空公司[围观] //@禚洪梅:[哈哈]我还没登机呢，看了这微博笑喷…//@开心美馔:东航的？ //@阳澄禹衡:哈哈，@开心美馔 @禚洪梅 //@瞎胡扯乱搅合:不靠谱不叫不靠谱，靠不住不叫靠不住，叫航班！
1,回复@米米乐乐2010:呵呵，多谢支持！[嘻嘻] //@米米乐乐2010:美味的大龙虾来啦！@布达在左 @不离不弃的猪 @yanziswallow
1,哈哈哈 //@刘希平:[哈哈]
1,回复@嘉桦ella:你想太多了！有教?陪我?打！她?很利害！球都打到你面前?你打！放心[嘻嘻]！ //@KwanChiu:我?去打?球！我已?肥到快昏了！ //@嘉桦ella:??真的很舒服，回家後我也要?力的?起?！！！
1,[哈哈]2S？
1,最右[哈哈][哈哈][哈哈]//@陈国威猛的皇太子: 哈哈哈 //@Brownie嘘:哈哈哈哈有胆识好真诚！ //@不过是个小天才:… //@业余教父:这是心的呼唤，这是爱的奉献！
1,[爱你][爱你][爱你] //@穆婷婷Monica:大家一起来参加咯 @电视剧天天有喜
1,这样更好看[哈哈][哈哈]
1,回头是岸！[偷笑][偷笑][偷笑] //@汽车营销分析:一看就懂，过目不忘。 //@现代小猪爸爸:广宣的要义啊！浓缩起来就是4个字：一看就懂！[哈哈]
1,祝大家国庆节快乐！[嘻嘻][爱你][可爱][害羞][馋嘴][花心][亲亲][偷笑][酷][太开心][来][good][耶][奥特曼]
1,村上龙的＜69＞看过，求换村上龙其他小说。[哈哈][哈哈]
1,巴会吧![哈哈]
1,喜欢保时捷#极至体验#进口处长廊。[鼓掌]@IngridJSun @Aaronlee8888
1,嗯嗯！这个办法好，要把它推荐到广大人民群众中去！ //@孟洪涛:这招你试试@李岩是个老男孩儿 [哈哈][哈哈] //@压力中提炼快乐:登陆网上农业银行，把他的账号输错密码三次。
1,今晚熬得真值，叶诗文勇夺第2枚金牌[赞]，孙杨很NB，最后拼尽了全力追到第三名，累得都躺在了池边[哈哈]，可喜可贺！[爱你][鼓掌]
1,[鼓掌]谢谢蔚县三人组的精彩分享@野人老J //@走长城画古建的小虎:为野书记鼓掌！[鼓掌]
1,礼物收到了呀！好有民族特色的钱包[抱抱][抱抱]感谢@偶系小娜-? [爱你][爱你]
1,笨死？哈，这个代表一种心态。//@杭州咖啡梦想学院:漂亮的！这后面不是“笨死”吗？[嘻嘻]//@精品咖啡汇:有爱！大家圣诞快乐！
1,#最爱招牌菜#红里透着金黄相当诱人，石磨热气腾腾，漫漫的脱骨凤爪吃一块软烂香糯，微微的带点甜味，随着筷子往下翻会发现这道菜的绝妙之处，盛在石磨里铺底的是红薯，红薯甜糯香滑，和凤爪配在一起，红薯带着凤爪的香味，凤爪沁着红薯的甜香！[花心]这可是你的最爱！[嘻嘻]@微探店
1,中国好寿司@牛舌那点事儿 牛舌店里能吃到寿司？感觉像进了日料店 @一喜寿司 没想到吧？[哈哈] 这4款五彩缤纷的寿司，食材各不相同，我最喜欢第3款，第4款看似很多芥末，但是不冲。那道沙拉也不错，分量不小，里面有大块鱼片，少量松子仁点缀，拌上沙拉酱，十分美味。牛肉泡菜锅和海鲜煎饼味淡，一般。
1,这是在做央视的访谈节目呢。//@思想汇聚人生: [哈哈] //@郑伟勇:演员的自我修养
1,女娃都厉害起来了@小黑哥哥0 [嘻嘻][嘻嘻][嘻嘻]
1,心跳！蹦、蹦、蹦//@习惯安静的梓瑚: 吸血鬼日记明天凯旋而归了....[哈哈] [鼓掌] - 原文地址：http://t.cn/ar41x6
1,依稀听到说警察为非作歹//@奔跑的二浪: //@简光洲: [哈哈] //@传播学_宁波徐静:转发微博
1,#美食#一大早煎个鸡蛋，鸡蛋竟然向我抱怨[嘻嘻]
1,[哈哈] [太开心] 为什么都缺那么点东西呢？
1,我12月[微风] //@汕头杨松波:俺是四月啦！[哈哈] //@中频炉周代:我那么累的原因在此[哈哈] //@我是李吉锋: 按阴历还是阳历？[嘻嘻]
1,给哥留几本，送轮子~[亲亲]
1,俺家的金牌油条又获奖了[耶][耶][耶]欢迎来品尝哦[鼓掌][鼓掌][鼓掌]
1,[哈哈][哈哈][哈哈]混熟了 //@一句心语告白:喜 欢你的文字，说到心 坎里去了
1,不错，都很配合[哈哈]
1,[书呆子][书呆子][猪头]//@悠闲老刀:[嘻嘻]真早啊！
1,[哈哈] //@曾李青:哈哈 //@刘兴亮:[哈哈] //@连长:绝逼翻译！ //@Johnny崔涛:今天晚上去党支部，我是一个性服务的女孩，我的活时好时坏，这就是我。你要是不爽，就拔出来。
1,[偷笑] //@景山东街的老胡同:[哈哈]//@南宫之南: [偷笑]//@张莹917: [偷笑]//@萌雨220:@张莹917 //@远古现代: [偷笑]/@紫檀情缘阁: [偷笑]//@GuoAn-桐桐是徐云龙张稀哲控:[偷笑] //@奇啊奇_:[偷笑]//@?黑一?白:[偷笑] //@焦虑的猛犸象快要甩鼻子了:[偷笑] //
1,[鼓掌] 各位 早晨好！
1,[嘻嘻]//@不同的紫水晶:诺亚有机农场―近郊 平谷区马昌营镇近郊 [鼓掌]黄上，挑旗走着！[哈哈]//@庞源BJ: 这儿是哪儿？好玩儿吗？[思考]
1,20年后南京高校成这般了[汗]//@悠-懒-达:这。。。真的考虑周全啊！//@东南大学:SEUer们，感受一下[嘻嘻]
1,同归于尽//@行者梦野:我马上就到。。希望我到办公室前@环球行客赖炜 没有英勇就义[哈哈] //@大鹏背包走天下:@行者梦野 有人私自潜入你的地盘了！@纳兰淇雷 你来的时候注意点啊！@行家旅游杂志
1,//@新浪公开课:极简的深邃  强烈推荐各位吃货收藏转发 [馋嘴]  等什么转给您身边的寿司控吧[嘻嘻]
1,//@刘勇在喀什: [握手]//@赵水波: [鼓掌][鼓掌][鼓掌]加油，阿勇。
1,"刷微信发现一个不错的美食号【做饭很简单】~每天都会分享特别实用的菜谱，各种甜的、咸的、家常的、国外的美食做法，关键是都很简单易懂，好用又靠谱~PS:有时做饭君还会跟大家念叨点心得或小窍门什么，很贴心~爱美食的你可以关注看看！微信号：EasyCooking   ,扫描下方二维码 ，更加方便哦[爱你]……"
1,大多还是房地产嘛，不知道珠三角首富干嘛的[哈哈]
1,[太开心]恭喜张杰和星星们。本周六晚十一点半档《开讲啦》，他可还有一堆话对你们说哦~ //@张杰资讯台:恭喜张杰获得2013年度盛典最受欢迎男歌手[威武]把滑板奖杯真踩在脚下可还行[偷笑]//@北斗星空张杰歌迷会:又一个最受，第22个最受欢迎男歌手啦[威武]恭喜张杰童鞋[威武]ps：滑板好萌[得意地笑]
1,好样的 果子的片一样狠毒 我喜欢[威武][给力][哈哈]
1,老街兔外卖店排队中！天气寒冷依然挡不住朋友们的热情！谢谢喜欢我们家的麻辣五香兔头哦！[鼓掌][可爱]
1,有木有暑假想出家的童鞋~ [嘻嘻]
1,我在#天香回味养生火锅#。天香回味台湾养生火锅，一个装修很清新的台湾火锅，支持台湾同胞[哈哈]墙面上是真的植物哦[鼓掌][鼓掌]~http://t.cn/zY9hKg5（来自@微美食客户端）
1,#幸福如家雅安公益探访# 今天是放寒假的日子。从@如家酒店集团 暑期的雅安公益探访，到玉麦花舞蹈队为冬季运动汇演做手舞排练，半年时光匆匆而过，我们走出地震的阴影，走向自信，期待你们令人惊艳的表演[爱你] @一公斤公益
1,好速度哇！我估计要等几天呢。[太开心]
1,请朋友们多多支持喔[哈哈][给力]//@喜剧男人组合:必须再次支持啊，听说收拾都破一了[嘻嘻][给力][围观]@MC少枫 @光影下的丑角 //@我爱满堂彩:由于这期首播收视不错，明晚，也就是周三晚上九点将再次对这期节目进行重播，错过首播和喜欢节目的观众记得收看支持喔。谢谢，再次祝大家春节快乐！
1,回复@angelababyann:真正的还是大顺斋的最有历史---尤其是大顺斋的糖火烧出名！ ------------------------------北京通州3宝 //@angelababyann:回复@杨凯-兰会所:是啊，你说的这些都喜欢 //@杨凯-兰会所:枣泥酥皮 牛舌饼 萨其马 糖火烧 玫瑰饼 蜜三刀！！ 我都爱[爱你][爱你][爱你]
1,@我是粼粼 [嘻嘻][熊猫][兔子][带着微博去旅行]
1,【城市之音四川台FM102.6】城市之音 #2013校园迎新#-明星音乐教室。在同学们演唱了马老师的新专辑后，音乐老师@?海生 现场清唱《没有所谓》，歌声超赞！好好听啊！同学们晚上要来听哦！[哈哈]不要怀疑，就是亲笔签名哦！
1,[哈哈]哈哈哈哈哈//@芥末煮粥:哈哈哈哈
1,好像真有诗意哦，虽然没去过。//@经济之声逸如: 朋友的咖啡馆在南池子大街等候各位！会让你有回家的感觉哦！[亲亲]
1,[威武]来洛阳吧，嵩县很不错。//@河南省旅游局官方微博:习大大来了？[鼓掌]记得吃开封美食哦，美食多的数不过来~[太开心]
1,回复@匪类也柔情8866:黔东南榕江大利侗寨 //@匪类也柔情8866:这是在哪里？ //@无须豆蔻:值得去 //@DL小镜头大世界:好美的地方啊，我想去[嘻嘻][哈哈]
1,[哈哈] 好多人都喜欢，因为巧克力可纯了，62%的黑巧。下次可以试试简单/蜂蜜，我们的形象蛋糕 //@ebeecake:哪种口味更喜欢呢？ //@珍茶栈:当然的味道没的说，送货也很准时 //@ebeecake:哪里不错？ //@珍茶栈:我忘了拍照了，味道真的不错
1,又吃上肉了[哈哈]
1,蚂蜂窝惊现夜窥狂，大半夜地采什么蜜啊[哈哈]
1,看到有电视台来拍居里路的渣土了，要曝光了[哈哈]  @浦东张江
1,这下家化的老总要[抓狂][抓狂][抓狂]难怪现在的GAY盛行，原来有这样有钱的集团在做后盾啊！这百年品牌就这样毁了！双妹[吃惊]双男[嘻嘻]
1,[嘻嘻] //@沙子雨的微博:526285426
1,下次想吃榴莲芝士[嘻嘻]
1,今天的云真美，突然觉得北京很像海滨城市。就为这美丽的天空，也该诚实认真地活着[嘻嘻]
1,这张图太棒了。[鼓掌]
1,amen.[爱你] //@雅片调香:阿们，全然交托给你！
1,热烈欢迎四辈儿先生加入微薄。。[鼓掌]@甜硪滴?人
1,//@蓝色水晶2012: [哈哈][哈哈][哈哈]
1,这个深了，，，求原理。 //@脸红什么-精神焕发: 好玩//@孙伟业_京华：好玩儿//@红雨姐姐：//@周-民：中间那个//@贾代腾飞：左脑 右脑 傻傻分不清楚 [嘻嘻] //@常河：转发微博
1,北方入秋后每天都是天高云淡[哈哈] 我在:http://t.cn/zlOIT6u
1,准吗？//@调皮卓卓同?:我就是个好孩子，只有百分之十，那百分之十也是善意的谎言！[哈哈][哈哈][哈哈][哈哈]
1,哈哈哈，帅呀！[嘻嘻] //@韩姐教你下厨房:@劲松侯老师 @现代可汗 @鹏的莹 @夏柠儿 郭文俊CEO
1,帕金森的手胜过金箍棒的[哈哈]//@黄胜友微博:靠手？//@小树林s: 翁小姐只能借助器材了。
1,等着。[哈哈]
1,这是谁家宝宝的小手太可爱啦[哈哈]我也得加油要一个[嘻嘻]
1,#豆果午餐#【[哈哈] 周五必须必来点不一样的――跟习大大吃家宴】去年习大大在包子铺买包子花了21元，前天习大大又会见了中国国民党荣誉主席连战，吃起了陕西味儿家宴：羊肉泡馍、肉夹馍以及biang biang面！果子把菜谱给各位小主呈上来了→http://t.cn/8F8bfZS 咱也能自己在家试试大大家宴菜单了～
1,漂亮！这种内容的转五万次也不会被抓。[哈哈]
1,最近小家来了个“小客人”，一个让我们心疼、牵挂的小宝贝。她从出生就一直呆在医院的病房里，那里的医生护士们轮流看护她。如今，已经13个月大的小肉肉第一次来小家就爱上了这里，从此对小家的阿姨、同伴们念念不忘。这不，进入大家庭的肉肉吃得好、睡得香，很是惹人疼爱呢！[爱你][心]
1,美女 欢迎随时来玩啊 老磨坊欢迎您[爱你][鼓掌][鼓掌][鼓掌]
1,【《爸爸去哪儿》萌宝潮流教程】#王诗龄#、#天天#、#kimi#、#森碟#、#石头#几位潮童#不萌则已 一萌惊人#，哪位的时尚指数拔得头筹，最值得效仿呢？#爸爸去哪儿#爆款正当红，再不学起来，你就奥特了[偷笑][亲亲][鼓掌]....@搜狐视频星尚频道 视频请戳→http://t.cn/8kzvBsE
1,宝贝乖，妈妈爱你们[鼓掌]
1,在巴黎听到这个好消息太激动了!凯旋门 //@莉莉黄的夏天:今天下午，国家话剧院演员刘丹，获得第19届北京大学生电影节网络电影单元最佳女演员奖！[鼓掌][鼓掌][鼓掌]
1,居然！@一个篮子 小背篓她爸绝对模范，俺从你俩认识一开始就看出来了！//@木木2805: 回复@一个篮子:[鼓掌]回家给他夸晕咯。 //@一个篮子:如此一比，我家爸爸简直是模范爸爸、模范丈夫啦！
1,豆姐，昨天到庐山拍摄中，需要一个包包你看着办[嘻嘻][嘻嘻][嘻嘻] //@无须豆蔻:正在考虑一个55的呢，哈哈哈@子飞扬007 @Joe霞客行 @小雷旅行  //@行者谭迁: 此背包必有蹊跷，早有耳闻，你们也少登山背包吗？@Cash110 @无须豆蔻 @丁波VIP
1,我曾经一度不理解，在高原不累嘛？人类都一样爱显摆！不过确实好看！[哈哈][哈哈][哈哈]
1,[围观][给力][威武][鼓掌]
1,洗洗更干净[嘻嘻][哈哈]
1,随时啊！欢迎大家来听！//@Onionend: 什么时候给同学集体培训一下[哈哈] //@郎雪峰://@A加视觉摄影学院: 转发微博
1,@猫行迹 [哈哈]
1,新衣服[爱你]
1,锻炼身体、保卫祖国[哈哈][哈哈][哈哈]
1,这，太麻烦了[嘻嘻][嘻嘻][嘻嘻] //@潘梓含: @马剑是谁 这个可以有
1,问俺娘，春节带她听评戏听相声，她都不要，要去看007，娘您老还真洋气。[哈哈]真是我娘啊！
1,今后开会－只能裸开了，，你还带表，你还穿衣服？光着开会，不会曝光了吧？？[嘻嘻] //@kethy甜甜: 以后都不要戴表了！[偷笑][偷笑]
1,[鼓掌][good][黑线]//@ML那些事儿: 《最炫民族风》 《江南style》=《最炫民族style》这混音碉堡了神剪辑啊~~~膜拜~~给跪了！
1,槐花：“海静浪平水连天，槐林无际荡涯边。春风拂醒槐花梦，蝶舞蜂飞花丛间”。槐花麦饭有没过的朋友吗？[嘻嘻]
1,哈哈，＂做＂更精彩！ //@饶原生:好多人会写错这＂坐＂字[哈哈] //@武旭峰:昨天太阳落山后再看枫林，这才体会到＂ 停车坐爱枫林晚＂ 的意境。 //@周洽强:红红火火！枫叶红了，我们来了，然后醉了[哈哈] //@万庆涛: @忠烈公 @广州大学张河清  @sun_昊枫林  @Jamie_梁灰灰 @广东ABS车友会@水云-仙子
1,[哈哈][哈哈] //@长安县令:[赞] //@作家-天佑: [哈哈] //@北京厨子: [哈哈] 尼玛的两拨犯人耍的还挺嗨。
1,[可爱]好产品会说话！
1,漂漂无比的小佳佳，永远幸福O //@-陈小佳-:谢谢各位捧场 哈哈[可爱]
1,偶滴御用化妆师越来越有范儿、越来越有才嘞[good]  简直就是文比宋玉、貌赛潘安呀[鼓掌]
1,[鼓掌]//@哈尔滨香格里拉大酒店官博: [鼓掌][鼓掌][鼓掌][鼓掌]
1,嘻嘻还有某某温泉私照微博主页菌木看到吧哈哈[哈哈][嘻嘻]//@湖北省旅游局官方微博:终于看到一个在温泉景区内有拍照的了
1,人与人相处，最重要的是有心[爱你]
1,本来觉得我不争气的身体需要休息一天，但微薄看多了，决定出门上班，微薄新效，激发斗志[哈哈]
1,@绿袖子-X 生日大快乐……年轻无极限，继续卖萌，在新的世纪里能与翔哥哥双宿双飞[爱你][爱你][爱你][爱你][爱你]等我安排好个人演唱会，定邀请翔哥哥与你相会，就在七夕鹊桥……[兔子][兔子][嘻嘻][嘻嘻][嘻嘻]@巧灵Mickey_ryeong
1,[哈哈] //@闵中章:哈哈//@??在夏天: 有心事哈哈哈
