1,OKso this film is NOT very well knownand wasnt very well publicisedI discovered this fairly brutal gangster gone good movie by complete accident on one of Skys millions of movie channels late on some boring eveningbut Im glad i didThe opening sequence to this film is fantastically comical in a very dark wayThis in fact sets what i think is the general tone for the movieI think a lot of critics and movie fans that have actually seen this film have been a bit unfair to just write it off as a lower budget gangster movie in the Reservoir Dogs veinOKso there are undeniable similarities between Thursday and some other crime genre films that it has been compared tobut in all fairnessi think this film takes a much more darkly comic look at this type of filmand the end result is a engrossingwell madefunnyif not totally original filmTom Jane is good in thisand deserves the recognition he will now hopefully get thanks to the The PunisherHis performance as the bad guy gone good is realisticfunny and just cold enough to make you believe Casey really was a bad ass before he reformedThats another thing that makes this film stand out for methe charactersIn Nicks gang you get the strangest trio of criminals ever assembleda smoothcharismatic but very cold leaderNicka trigger happy blood loving sexually predatory bitch of a womanDallasand a psychotic hill billy with brains with a penchant for tortureBilly HillThrow in the most bizarre police detective ever seen on screenbeautifully over played by Mickey Rourkeand youve got a recipe forwell for Thursday reallyIts at times darkly comicsometimes brutalsometimes unoriginalbut always engrossing and worth watching810
0,Granny directed by Boris Pavlovsky who sees eight friends experiencing a night of terror when a psychokiller dressed in a old hag rubber mask and a nightdress interrupts their party They say you cant judge a book by its cover but it appears that the same is not true of DVDs I was in the mood for a REALLY bad horror film last night and since the cover of Granny featured a shoddily photoshopped image of the titular killer swinging an axe terrible typography they even use the system font Sand a definite design nono and credits featuring absolutely noone I had heard of I reckoned it would be pretty lousy It was When a film clocks in at just under an hour long it really shouldnt waste too much time before getting to the action Granny however spends the first 20 minutes or so with its unlikable group of friends indulging in pointless games and extremely banal conversation Anyone who actually stays with the film long enough for the killing to begin and I doubt most sane people would bother will be treated to several dreadful death scenes featuring amateurish gore loads of awful acting and a surprise ending that comes as no surprise if youve seen April Fools Day then youll guess what the twist is way before it is revealed Granny is uninspired unexciting and almost unwatchable Avoid
1,This movie is a journey through the mind of a screenwriter caught in his own paradoxical philosophy He examines the ever illusive question of who am I and what is I Its a courageous and thought provoking enterprise There is a shipload of beautiful images dreaminspired Escherlike paradoxes reminiscent of the hand drawing itself or rather erasing itself More and more we follow the writer in his agony over what to say and what to film we see him phoning with his wife who left for Peru leaving him to take care of their baby a task he performs with less and less attention until hes so absorbed in his dilemmas that he hardly looks at the child anymore His wife comes back and makes a scene destroys his notes and helping him go over the last treshold until he erases himself Interspersed with eyepleasing and Idestructing images the story is mainly philosophical Its about the veils of Maya the world of illusion The paradox of the movie however is that it needs a lot of talking and thinking to prove that thinking should stop During the more than two hours of provocative beauty and rapid philosophising the movie made me long for silence or a shorter movie If that was the purpose of the maker he succeeded quite well
0,Intriguing premise should have been a 20 minute short Thats how long it would take his biological parents to think Hmm we lost one son and never found him who is about his age and he looks like our remaining son Oh yes and hes a runaway Hmm But no this is the most clueless family in history And the conclusion while trying to jerk tears manages only to induce more groans of disbelief
1,This working girls go to hell soap is a time capsule candidate courtesy of its immaculate physical production 50s costuming look at all those bows and pearls creamy Johnny Mathis theme song and ohso daring for its time sexual attitudes Rona Jaffes novel on which the film was based keeps on being republished and just a few years ago Vanity Fair actually devoted an article to this delectable bon bon of a movie Take a look at the new DVD transfer and youll know why The three leads  Hope Lange Diane Baker and Suzy Parker  echo the girls from How to Marry A Millonaire or Carrie Bradshaw and her friends from Sex and the City Gentlewomen songsters off on a spree Their romantic adventures and sexual entanglements are the stuff of paperback passion empty caramel corn calories devoid of nutrition impossible to resist snacking on Lange is genuinely touching in her neoGrace Kelly way Baker is properly dim and idealistic as a timid virgin who gets gasp knocked up by a hiss cad It helps that the cad is played by Robert Evans the throaty voiced coke snorting film mogul who surely has lead many an innocent young lamb to the slaughter in his Beverly Hills bedroom Suzy Parker is fascinating in the first half of the film all blithe self assurance and knowing remarks She struts her stuff with the panache of the fashion icon she was in the 50s Alas shes not up to where the film sends her into madness and obsession But she exudes glamour and savior faire and her acting is at least adequate One wonders why the critics loathed her virtually driving her out of movies a few years later Perhaps an aloof attitude on the part of a good looking woman is just too much to bear It sank Ali McGraws career a generation later and when you think of it Ali McGraw and Suzy Parker were basically the same actress The films only major flaw is a weak ending It pretty much collapses into a romantic swoon at the end rather than rising to a wham bang melodramatic finish like the other famous soap opera from producer Jerry Wald Peyton Place which had Lana Turner weeping and gnashing her teeth during a rape trial Here Hope Lange wanders out onto the New York sidewalk spots burly eternally hung over but now of course sober Stephen Boyd and they simply walk off togetherinto the sunset one presumes Otherwise this is pretty much the definition of a guilty pleasure Oh Yestheres also Joan Crawford breathing fire at all the young girls and smoking cigarettes while she hisses to her married lover over the phone And the titles are done in hot pink with ribbon lettering that recalls the department store ads of the late 50s Dont miss
1,Anatomie Anatomy is an entertaining and engaging film that falls short of delivering the discomfort that should be connected with the films subject matter The idea of ethical ignorance in the medical science world is one that pushes the viewer towards discomfort and the realism of the institutions Heidelberg and the special effects make it a notentirely easy film to watch However the characters the script and the gloss of the film all seem too familiar with the Scream movies that repopularised this sort of genre Sadly then whilst the subject is one to care about the viewer is presented with another movie full of college student characters that we dont really get a chance to care about unresolved subplots and hammy stagekillings that have been reinventing themselves since the memorable Drew Barrymore opening scene in Scream several years back Steven Ruzowillzky makes a fair effort of the script and the direction but pushes no boundaries other than the general theme Whilst we are presented with an entertaining film with some reasonable performances we are unfortunately left with the old feeling nothing is wrong with this film but nothing is extraordinary either An entertaining film and an interesting chance to see how foreign filmmakers have been influenced by the postscream horror culture 6 out of 10
1,I just read the comments of TomReynolds2004 and feel I have to jump in here I understand he doesnt like the film but his reasons are not evident My feeling regarding this film is that it is not afraid to travel the darker roads of loneliness failure disappointment and sorrow Each of these two people as portrayed have plenty of reasons to be bitter and angry yet find tenderness and comfort in each the other Only great acting could make this work without becoming an emotional quagmire sentimental and sappy I really became interested in these people because of their overwhelming humanity given to them by such strong performances I have every reason to dislike Jane Fonda for her Vietnam era actions but personal feelings apart she is fabulous in this role Robert DeNiro is superb as a man whose intelligence and goodness begins to fail him in a world indifferent to his abilities This is the first I have seen DeNiro using tenderness rather than toughness to sell a character and I really like it This film was a big surprise when I first viewed it and I look forward to seeing it again
0,Might end up being the biggest disappointment that I will see in 2009 I seem to be the rare person who disliked Parks Oldboy but I think that his Lady Vengeance and Sympathy for Mr Vengeance are among the best films Ive seen in the 2000s decade Therefore I really was looking forward to see this especially as it got such positive reviews Instead I found the film clichéd and broke little if any new ground to the vampire genre And while I can appreciate a bit of gallows humor in movies like this I felt Park did this at very inopportune times Others have comparedcontrasted this to Let the Right One In and I have to say that Let the Right One In was far superior to this one and was a fresh take on the vampire genre Sadly Parks take was a tired one
0,Kind of hard to believe that the movie from this book could succeed in topping its awfulness The plot is so contrived and unbelievable   starting with laying a ton of guilt on a small child to spare her pain Then we have the collusive behavior of at least six and maybe more peopleincluding clergy involved in what is a crime everywhere Next we have a wife who seemingly in the length of a ferry ride goes from being comparatively happy to very shortly kicking over the traces A very unpleasant and coo coo mother aided abetted and supported by a politically correct group of friends Moving the setting from an island off the coast of South Carolina did not help the story although it may have helped the film makers budget The very beautiful buildings supposedly housing the monastery did not seem to logically suit an island small enough to need golf carts and such a small ferry service Kim Basinger whom I do really like is painfully thin in this movie and her hairdo certainly belongs in another decade Also there is simply no chemistry at all between her and either of the male leads I thoroughly disliked the book from which this was taken but did read it all The movie I kept surfing back and forth to had to leave whenever that saccharine music got too much Unless you like an unbelievable story wooden acting a contorted mixture of religiousmythologicalallegory my advice is to skip this one Oh and maybe a small carping criticism but wouldnt a caring father have a life jacket on a small child on a small boat The best part of this movie is the scenery
0,There is absolutely NO reason to waste your time with this film The original said it all and still holds up Either read the book or do some research about the story and youll realize this remake is ludicrous Eric Roberts as Perry Smith His sister could have done a better job Having been to Holcomb  Edgerton KS where the story takes place the sets and locations looked NOTHING like Kansas The original is riveting from the location filming to the use of the actual participants weapons and victims belongings Unforgettable performances by Scott Wilson and Robert Blake Soundtrack by Quincy Jones and cinematography by Conrad HallThe original is available on DVD in widescreen now Let this turkey die a quick death
0,A painfully protracted maudlin and predictable drama my twentyfifth Sidney Lumet film Garbo Talks gets filed precipitously on the low quality end of my quest The film documents a harried young working man named Gilbert Ron Silver who is son to Estelle Rolle Anne Bancroft eccentric feisty and above all an obsessive fan of Greta Garbo When Estelle becomes afflicted with a brain tumor her son decides to go on an obsessive quest of his own track down Greta Garbo and bring her to his mother Anne Bancroft is in fullon chewthescenery AuntieMame mode here that kind of feisty ol gal that film loves where she mouths off to people and stands up for her ideals and ends up in jail all the time She stands outside of the film as an obvious artificial construct and every scene with her is yukyuk lame every note striking false The rest of the characters are equally as onedimensional but tremendously lessinteresting Ron Silver is flat as can be and his attempted love triangle is as telegraphed as anything else in the film He is dating affluent Lisa Rolfe Carrie Fisher but becomes smitten with oddball coworker Jane Mortimer Catherine Hicks and I called every scene three scenes before they happen Thats the other problem Onedimensional characters can survive if they are posited in an intriguing and captivating story but theres simply nothing here The films pace is glacial resplendent with extraneous material that strengthens absolutely nothing and when the film does begin to follow a linear plot its both plodding and uninteresting There are plenty of guest stars so to speak including Harvey Fierstein as a gay New Yorker imagine that in yet another highly inessential scene Late in the film it attempts to make a halfwaydecent statement on the nature of idolatry and its role in our lives but by that time none of the characters exist as real people and the film had bored me into submission so it functions as a case of fartoolittle fartoolate The film is my twentyfifth Lumetdirected film making him easily my mostviewed director but outside of a couple egregious misses A Stranger Among Us anyone he hasnt plumbed the painfully uninteresting depths of Garbo Talks Grade 4510 CC  21 of 24 of 1984  23 of 25 Lumet films
1,This movie is simply awesome It is so hilarious Although the skating and other montages are played out the comedy is awesome Raab Himself and Brandon Dicamillo are hilarious There will be moments when you cant breath youre laughing so hard Plus there are scenes that you can watch hundreds of times and still laugh This is one of the funniest comedies Ive ever seen
1,Many of the reviewers have made it a point to note that Pinjar is unlike the run of the mill films produced in Bollywood While this is true Bollywood films in general are geared to a specific audience and should be appreciated for accomplishing their aims in this regard HoweverPinjar is an excellent film for those seeking a change from the normal equation based Bollywood film Set during the time of Partition between India and Pakistan Pinjar focuses on a Punjabi girl who becomes the victim of societal and cultural attitudes toward the treatment of women in her time Paro the protagonist is forced to choose between a life with a man who has abducted her and the fleeting hope of a life with her family back in Indian ruled Punjab More than an issue of Hindus and Muslims Pinjar addresses and defines a womans role as a daughter as a wife and as a mother in India and Pakistan in 1947 Unlike typical Bollywood films which are escapist in nature Pinjar is a film that makes its audience contemplate these issues during and after the film
1,Lets set one thing straight this movie does not seek to redefine the genre its not Dr Strangelove o Young Frankenstein Its a silly flick with three great female leads cant remember any other comedy with similar characteristics Rachel Dracht and Amy Poehler from SNL and indie queen Parker Posey charming as ever The story is basic the three gals were losers in college and are still after wards it Poehler is a dog trainer who cant even get a date with a blind guy Posey is an assistant for a senator who hasnt been touched by a man since Clinton was in office i catched that one several minutes later im a little slow OK and Dracht has a gay fiancée Seth Meyers from SNL funny They have to prevent the uncool daughter of the senator the always cute Amber Tamblyn from the TV series Joan of Arcadia to embarrass her during spring break So of course they have to go to watch over her and some hilarity ensues All in all a light simple comedy quite short and quite enjoyable
0,Reba sucks It sucks hard Its about this awful country singer attempting comedy They might as well call this show Generic because thats what it is Its dumb and generic Reba youre not funny and Im glad your retarded show was cancelled because you suck and so does Brock Barbra Jean the redheaded teenager that jockey guy and the 12 year old who got knocked up You all suck and none of you are funny Oh and I heard a rumor that Reba is actually a gay devilworshipper who idolizes Hitler and tortures animals And she puts subliminal messages on her show and in her music in hopes to make children kill their parents and kill themselves But it was just a rumor Anyway this is the worst show ever Reba is gay I do not like her I think The Office is better than this show and this show sucks
0,Great actors good filming a potentially interesting plot and what should have been good dialog Nothing else is good about this movie Perhaps the writer or director thought they could make a thought provoking film out of annoying characters who are as deep as a cup of coffee  Within 10 minutes I disliked the portrayal of Kim by Caroleen Feeney so much that it became a distraction While Kim is supposed to be an unsympathetic character I am not sure I was supposed to want to commit acts of physical violence upon her The first of many bizarre things that happen is that Wes David Strathairn goes from I am missing 5000 to She stole 50 in about 3 seconds It was quite implausible since she Kim never had access to his wallet nor was she a master pickpocket there simply was no rational reason to suspect her Most people have lostmisplaced money and assume just that we LOST it Same goes for Kim later All very unrealistic behavior in what is supposed to be I think a look at real people The character of Kim was at minimum suffering from a BiPolar disorder Wes had huge inadequacy issues Nancy was just boring and Matt was delusional particularly about music I actually turned this off about 23 of the way through However to write a valid comment I forced myself to turn it back on hoping that something would come together in this movie No sorry it was still bad Make it a point to miss this one
0,The second half of Steven Soderberghs revolutionary bio on Che Guevara deals with his last campaign to export revolution to Bolivia In order to maintain his saintly visage of Che Soderbergh conveniently leap frogs the mass executions he presided over after the revolution in Cuba and the folly of his Congo adventure This is the history of a failure he writes in the preface of his Congo Journal to concentrate fully on Ches attempt to rally support to rise up against the government in Bolivia It would turn out to be a disaster and Guevaras final act What plagued the first chapter follows suit here as Soderbergh slows his film to a crawl to study the beatific countenance of the contemplative Guevara once again being played like James Dean in East of Eden by Bernicio Del Toro The problem is Guevara has little success in gaining converts and he soon finds himself and his starving comrades being swallowed up in the heart of darkness Bolivian Jungle Unlike Werner Herzog in the magnificent Aguirre the Wrath of God Soderbergh fails to utilize the jungles metaphorical possibilities to heighten the desperation of the guerrillas He seems more concerned with keeping Ches nimbus above his head than exploring the panic setting in on the dead enders There is one Herzogian moment where Che sits astride an obstinate horse kicking and screaming to get it moving but overall Soderberghs mise en scene remains flat sloppy and uninteresting  In both of his films Soderbergh shows he is clearly a Che groupie and because of it his focus remains myopic and narrow He spends too much time building his monument to Che and too little in developing his relationships with key players in his saga especially Fidel Castro Making matters worse he does it with a slow and dispassionate approach that never catches fire One would think he was steeped in enough Eisenstein and Vertov to realize that sweeping change is showcased a lot better with sweeping style
1,I had the opportunity to see this film twice at the 2006 Moving Picture Festival In Birmingham Alabama I enjoyed it so much that I watched it a second time when they had an encore screening When I think of the films that are shown at festivals I usually expect them to be edgy and offbeat often with the feel of an elaborate student project Theres nothing wrong with these types of projects of course and I enjoy the unique styles of independent films but sometimes I want to see a more mainstream approach to independent filmmaking By mainstream I mean more like a film produced for national release  In other words a movie that you would see in a regular movie theater The writing directing cinematography casting and acting in this movie are all totally pro There is nothing typically independent about this film As an aspiring director I am always looking for movies that will motivate me to stop procrastinating and push harder to get my career going This is one of those films As I watched The Big Bad Swim my motivation level was incredible I felt like my adrenaline had kicked in The reason I felt this way was because I was so impressed with every aspect of this production I left the theater excited and ready to start writing that long putoff project When a movie makes me feel like that I know its really good This is the first featurelength project from Ishai Setton and I found myself wishing that It had been my project For me thats really rare See this film Its beautifully shot and directed and the casting is excellent Paget Brewster delivers a very believable and likable performance She has a quality about her a charisma that really draws you in and keeps you focused on her any time she is on screen She makes you feel like you know her personally as a friend Thats a gift I think the industry is really missing out by not utilizing her acting abilities more often Jeff Branson and Jess Weixler also did topnotch jobs I can not say enough nice things about The Big Bad Swim I look forward to future projects from all of those involved in its production
0,This is beyond a shadow of a doubt the absolute worst movie I have ever seen Its been a long time since Ive seen it but the jokes are NOT funny the plot is painfully forseeable calling the main characters stupid is to vastly upgrade their intelligenceuggh I just wanted to punch Tom Arnold and make him cry because he wasted two hours of my life when I was done watching this piece of cinematic filth I dont even know why I ever wanted to watch it but remember if you see this movie DONT SAY I DIDNT WARN YOU PS Tom Arnolds character sings a song in this movie called Im My Own Grandfather Nuff said
1,Excellent plot within a plot within a plot Shame about two of my film heroes having a good snog Must be my upbringing Very well acted by all You never quite know whos going to outdo who The last little twist at the end allows for all to get their just deserts Recommend to all A harmless tongue in cheek thriller which if it has any faults is probably Michael Caines overuse of the word bloody but thats his signature isnt it 910
0,Well what can I say there are BGrade Movies and there are BGrade Movies and this definitely falls into the latter However since its obvious that even the makers of the film know that its not a credible movie take a look at the closing credits it can be forgiven The plot is basically a convicted psycho killer is killed He accidentally has his genetic material mixed up with some experimental acid that get combined and then lost in the snow The killer now takes on the form of a snowman  if you can believe that The snowman Jack Frost is after the country town Sherif who put him behind bars In doing so Jack Frost ends up killing half the town This movie lacks any real scares and the effects alone remind me of the BGrade movies of the 50s This alone makes it worth watching for a laugh A movie to pass the time away
0,Well well at last a view of this underrated flick But you cant find a good copy of it terrible copy full with green drops the editing isnt syncronized the sound do has sometimes that terrible hiss and sometimes you even can hear the camera recording Overall its too dark a waist of time you should say but it isnt Its a bit slow the first half part of the movie its all talking and making love to each other It is even still weird that the girls in movies from the 60s never wear any bras When they enter the sleeping room its full glory Anyway banned in the UK since 84 and still on the video nasties list The reason is simple its gory for their time being It really has some nasty dismemberements and its creepy in some way due the fact that it is filmed handycam way So every shot the image is moving things they do these days with the steadycam The Ghastly Ones could have been better if the quality of the film was better but still better then other films of the time like Schoolgirls In Chains
0,THE RAP the book this movie was based on was one of the most difficult books Ive ever read Yet I could not put it down Raunchy crude foul lewdyou name it it had it It also had some of the best characterizations of any novel Ive ever read Well as for the flickit was deplorable I mean Tim Mcintire as Wasco Wasco was the baddest muthatalking bout WASCOMcintire as Wasco is like casting Tim Conway as Charles Manson What happened to the MAIN character in the book Little Arv He doesnt even exist in the movieFast Walking WAS NOT the main dude in the book Why even name credit this thing with THE RAP None of the spirit atmosphere nastiness or drama of the book was captured in this movie For me it was not only a disappointment but a total waste of time and celluloid
0,Dr Chopper starts shortly after teenager Nicholas Robert Adamson mum has died he is still cut up about it but every cloud has a silver lining  in this case it appears that his mum owns a log cabin at Lake Tatonka the self proclaimed friendly place for happy people that she didnt tell him about So Nicholas together with his girlfriend Jessica Chelsey Crisp  three friends Jimmy Butch Hansen Reese Chase Hoyt  Tamara Ashley McCarthy head out there for a fun weekend Unfortunately things dont go according to plan the cabin turns out to be little more than a run down shed  their neighbours turn out to be Dr Chopper Ed Brigadier  his two nurses who go around killing anyone they meet to use them in horrible experiments Going straighttovideoDVD Dr Chopper was edited  directed by Lewis Schoenburn  this film seems to be having a hard time here on the IMDb with some pretty harsh reviews while I think Dr Chopper as a horror film is pretty worthless I dont think some of the criticism Ive read is entirely justified The script which takes itself very seriously is credited to Ian Holt whether he likes it or not who has a role in the film as Detective Crocker according to the IMDb cast list although I cant remember any character of that name maybe he was one of the cops at the start Anyway the basic story is alright I suppose although its a tad dull  lasts for too long its typical slasher fare with some sort of evil character running around bumping off our annoying American teen cast you know the drill by now Besides some brief  undeveloped nonsense about Dr Chopper using body parts to replenish his own deteriorating body theres not much story here  the script seems to exist solely to invent situations for girls to take their tops off theres the inevitable sex scenes theres a sequence where some girls have to complete a sorority house initiation topless  theres even a couple of lesbians here as well one of whom is seen without her full compliment of clothing Oh  when I say topless I mean they arent wearing any tops but they all keep their bras on so you may want to bear in mind there isnt any actual full frontal nudity in Dr Chopper at all So there you have it really its an average story that has a mildly surprising twist at the end which is wasted is populated with poor clichéd dumb characters that exist only to showcase some cheap gore scenes  girls in bras To be honest I expect a little bit more from my films but then again maybe Im just being picky Director Schoenburn does OK actually this is by no means the worst looking film Ive seen although it still looks cheap Theres no style here I didnt think it was scary  theres no atmosphere either The gore is restrained  restricted to some dead bodies  severed limbs theres nothing new here or any particularly convincing special effects Dr Chopper is also one of those films where character decisions  motivations are ridiculous Technically this is a little rough around the edges but is reasonably well made on what was probably a really low budget the forest locations are suitably isolated although the cops office looks like someones front room  the two nurses outfits at the start look like stripper outfits The acting is alright it could have better but Ive certainly seen worse Dr Chopper indeed features a doctor who rides around on a chopper motorbike but unfortunately that just isnt enough to satisfy me despite it being a reasonably competent production the lack of any real gore nudity or a decent plot sinks it without trace
1,Daniel DayLewis is the most versatile actor alive English aristocratic snob in A Room With a View passionate Irish thief in In the Name of the Father an impudent violent butcher in Gangs of New York in a performance ten times stronger than Adrian Brodys in the Pianist and as the outrageous Cristy Brown with cerebral palsy in My Left Foot just to name a few His roles all influence eachother but each is seperate and utterly unique He changes completely with each character he takes on And Im beginning to believe that he can act as anything Anything As Cristy Brown he is stunning He does not ridicule the character and he does not pity the character A difficult achievement And Cristy Brown comes to life A smart man An outrageous man Human This movie despite small scenetransition faults and the like is an inspiration Yes its predictable But is it stupidly sentimental No I laughed I cried Not a single moment of cheese Proof that this isnt a Hollywood movie My favourite scene is the scene in the restaurant when Cristy is discussing painters with Eileen Peter and her friends Heres where Daniel DayLewis reaches an acting climax Ill kick you in the only part of your anatomy thats animated Wheel out the cripple And his performance never slows down never falters and is beautiful Simply He has a lot of screen time here I watch it again again and I never get tired of Cristys perspicacious eyes twitching and guttural speeches A mustsee Fo sho yo
0,That is quite an outdated movie which aims to showcase the youths yearning for freedom in some dehumanizing British school Oh yes its like in the army you learn to obey and do what youre asked to Yes the young dream of something else but it breaks their dreams and sweeps away their optimism on the threshold of life Great Basically thats how you could sum up the nice intentions in If Nice intentions that arouses no cinematographic challenges the result is a declamatory movie Do you see how boring I mean At least that oldie helped Kubrick cast McDowell in A Clockwork Orange a movie with a truly powerful social satire and no selfindulgent sentimentalism
0,the only reason i bought this DVD is because cynthia rothrock is in itnow everybody knows she is the queen of martial arts b moviesthe trouble is this is not a martial arts moviecynthia rothrock has about a minute or so of fight scenes in this stupid movienow if you were a film maker and you had cynthia rothrock in your movie wouldnt you want to have a lot of martial arts action all she does in this movie is walk around looking bored just like i was when i watched this pile of crapi own a lot of her movies and they are all b movies but at least they had some cool fight scenes in themif you are a martial arts fan avoid this no matter whatim still mad i wasted 4 dollars to buy this DVD
